388	OUTBURST OF EVERETT TRUE
389	Ogling the fair ones in Regent street\non a sunny day.
390	One Price Shoe Store
391	One Price Shoe Store.
392	One of the $400 Upright Pianos from Joseph Hall\nChase Piano Co., 1307 G Street, on Exhibition at Contenst\nHeadquarters, 714 Thirteenth Street Northwest
393	Only One More Day of This Cloth-\ning Sale Still There's Good Choosing
394	Only One in Five\nIs Safe
395	Opening the Enlarged\nFranklin Simon Shops for Men
396	Orozco Fomenting Discord Among Revolutionists;\nEffect of the Cannonading on Jurez Buildings
397	Osgar Wins\nPraise for\nNot Hitting\na Drowning\nMan In\nthe Jaw.
398	Osgar and\nAdolf,\nCountry\nHotel\nKeepers,\nStrike\nHard Luck.
399	Our $65\nWHITE BRONZE\nMONUMENTS
400	Our Big Sale CLOSES SATURDAY, NOV. 4th\nThe German Heater at $25 and $28
401	Outbursts of Everett True\nBY CONDO
402	Over 6,000,000 PEOPLE USE\nFERRY'S SEEDS
403	PALACE MEAT MARKET!
404	PARIS MILLINERY\nfrom every Parisian modiste,\nof note - embracing every\nstyle tendency of the fall\nand winter season\nand\nGOWNS COATS WRAPS\nTAILORED SUITS AND\nDRESSES
405	PIANO BARGAINS GALORE
406	PIANO FORTES
407	PIANO TUNING\nAND\nREPAIRING
408	PIANOS AND ORGANS!
409	PIANOS ORGANS
410	PLUMBERS,\nGas and Steam Fitters\nPUMPS\nSEWER PIPE\nRUBBER HOSE\nSteam Fitters' Supplies.
411	PORTABLE \nGASOLINE ENGINES
412	PRACTICAL\nUNDERTAKERS,\nFUNERAL DIRECTORS,\nAND\nEMBALMERS
413	PREPARE\nFOR THE\nHolidays\nSUITS and OVERCOATS\n(men youth and boys)\nCLOAKS, FURS and SKIRTS\n(ladies and misses)
414	PUNCTUALITY
415	Pacific Wheel & Carriage Works.
416	Paul's Inks.\nNo Spilling, No Evaporation.\nBEST IN THE WORLD
417	Paynes' AUTOMATIC Engines.\n2 to 100 Horse Power.
418	Philosophic.
419	Pianos.\nSTEINWAY & SONS'\nGRAND,\nSQUARE,\nAND\nUPRIGHT\nPIANO FORTES!
420	Pimples, blotches, blackheads,\nred, rough and oily skin, prevented\nby Cuticura Soap, the most effect-\nive skin purifying and beautifying\nsoap in the world, as well as pur-\nest and sweetest for toilet and nur-\nsery.
421	Play Combinola.
422	Polo Teams Ready for First\nClash at Meadow Brook To-day
423	Poor Little Grand Dutchess
424	Preparing to ship a gigantic Italian siege gun, slightly less powerful than the terrific 42-centime-\nter German howitzers, but of the type which the British call the "Basy Berthas."
425	Presenting the Newest Fashions in\nSUITS, COATS,\nDRESSES, WAISTS,\nSKIRTS, MILLINERY
426	Protect American Shipping.
427	Pure Bred Poultry\nFOR THE FARM
428	Pure Ice-Cream
429	RAT EXTERMINATOR.
430	READING THE SENATE INVESTIGATION OF THE U. S. NAVY
431	READY FOR ROLLA!
432	REAL BATTLE WITH VILLA NEAR\nON THE TRAIL OF VILLA IN THE HILLS OF MEXICO!
433	REAL ESTATE AUCTION
434	REDUCED PRICES\nNEw Sailors\nDress Hats\nChildren's Hats
435	RENSSELAER BICYCLES\nGIVE SATISFACTION
436	REPAIRS.\nThere is no better time than now to\nhave your wheel repaired and refinished\nbefore the riding season opens.
437	ROLL TOP DESKS\nOffice Furniture\nin great variety\nof style and price\nT. G. SELLEW
438	ROYAL\nBAKING\nPOWDER\nAbsolutely Pure
439	ROYAL\nBAKING\nPOWDER\nAbsolutely Pure.
440	Ready made Panama and\nMohair Skirts ranging in price\nfrom $1.65 to $4.25\nThese are real bargain
441	Real values in these\nPRINTZESS Sport\nJackets at $15
442	Remarkable Values Today in\nWomen's New Foulard Fresses\nat $18.50
443	S\nT\nO\nV\nE\nS
444	SADDLES AND HARNESS
445	SAMMY, "GREAT CHOP SUEY! I THOUGHT YOU FELLOWS SAID THAT THIS DRAGON WAS\nDEAD."
446	SAMUEL GOMPERS
447	SAVE YOUR TEETH
448	SAYING NOTHING\nBUT\nDRILLING WELLS.\nThat's our business - well boring.
449	SCOTT'S\nEMULSION\nof Cod-Liver Oil with Hypo-\nphosphites.
450	SEMI-BITUMINOUS COAL\nThe Best\nSteam and\nDomestic Fuel\nMined.\nThe Standard\nCoal of the\nUnitet States\nNavy
451	SEWING\nMACHINES\nREPAIRED AND FOR SALE
452	SHE HITS THE BULL'S EYE.
453	SHELBYVILLE, Ind., Dec. 30 - The firm of McBride and Groom has opened shop here to sell hair\nbrushes, toilet articles, atc.
454	SHOE\nSALE\nWe find among our Shoe Stock a good\nassortment of Low Shoes, suitable for\nHouse Shoes, Outing Shoes and even\nDress Shoes.
455	SICK HEADACHE
456	SINGLE AND DOUBLE SPY \nGLASSES.
457	SMART FALL SUITS
458	SMASHING OF RECORDS\nFlying Jib Paces a Mile in\n1:558 1-4 at Chillicothe,\nHITCHED WITH A RUNNING MATE
459	SOUVENIR CHINA.
460	SPECIAL CAP FOR CHILDREN.
461	SPECIAL VALUES\nIN\nLADIES'\nJACKETS
462	SPRAY\nand\nPRUNE\nYour fruit and shde\ntrees and bushes now,\nthey will yield better\nnext year.
463	STEAM AND\nGASOLINE\nENGINES.
464	STICK TOGETHER AND PLAY CRACK THE WHIP WITH HIM!
465	STOREY & ROGERS\nMEAT MARKET,\nSAN MARCOS, TEXAS
466	STOVES
467	STOVES!\nNew Stove Store\nAT THE\nNEW\nHardware Store
468	STOVES, TIN, HARD WARE\nAND\nAGRICULTURAL IMPLEMENTS.
469	STOVES.\nAlso Heaters.\nAND\nAll Sorts of\nTINWARE AND\nQUEENSWARE.
470	STREAMER IN AL LAND CANAL.
471	SUFFRAGETTES INVADING  CONEY ISLAND\nFrom left to right - Miss Rose Winslow, Miss Margaret McLauchlan, Mrs. A. M. Beasannt, Miss Mabel\nSchofield and Miss Lillian Walker.
472	SUGGESTION FOR A TABLET IN THE HALL OF FAME.
473	SUMMER LIFE-SAVING\nHow to Rescue Persons who are in Danger\nof Drowning
474	SWEATERS\nMEN'S
475	Save Your Plants\n"BUG DEATH"
476	Seldom Equaled\nNever Excelled\nSUPPLEE\nICE CREAM\n"notice the flavor"
477	Short Horn Cattle
478	Short-Sighted\nthe woman who\ndoesn't use Pearl-\nine; the woman who fails to\nhave her servants use Pearline.
479	Sick Headache\nDr. Caldwell's Syrup Pepsin
480	Soda Days
481	Solid\nSterling\nSilver\nThimble
482	Some Easter\nSunday shoe\ntalk ---- Read it
483	Some people wear "Gordon" Hats a year or \ntwo or three, other a month or two or three,\nthe one for service, the other for style, and both\ngot their money's worth.
484	Something That\nWill Linger...
485	Something in Footwear\nFor Winter Needs
486	Special January Sale.\n70 different styles of dining tables in\nthe sale at $5, $4, $8, $12, $14, $15, $20, $23,\n$30 and $40 - all at greatly reduced prices.
487	Spring Clothing\nIn the latest styles, Immense Stock, just received\nNew and handsome line of\nshirts in all the latest stripes,\nchecks and mixtures.
488	StaRite Gasoline Engines\nTHE FARMER'S BEST HAND\nSimplest, Strongest Engine in Use
489	State Dining Room, White House, to\nBe Scene of Many Brilliant Dinners.
490	Stoddard-Dayton\n1908 Models
491	Stoves\nCook\nHeating\nNatural\nGas\nOil\nGasoline\nLargest line.\nSee styles and get\nprices.\nSole agents for\nBorn Steel Ranges.
492	Strained\nEyes
493	Street and Business Skirts
494	Style\nAs snapped by a great\ndesigner.......
495	Success Clothing\nis but another name for\nSchloss Clothing.\nTHAT'S the kind we handle. It is the "kind\nthat helps you on in the world" and is ever\n"considerate of your pocketbook."
496	Suitings and Coats and Pants\nTHE STRONGES LINE WE HAVE EVER SHOWN
497	TENNIS\nIs one of summer's splendid\nsports.
498	TESTED FOR TWENTY YEARS\nThe Foos High-Grade\nGasoline Engines
499	THANKSGIVING IN THE SOUTHLAND.\nThe gold is on the pumpkin, and the gay nasturtium vine\nIs aglow with yellow glory in the sunny southern clime
500	THE\nDENSMORE\nHOTEL\nKansas City
501	THE\nHOME RULE
502	THE\nKola Plant\nCURES\nASTHMA\nAND\nHAY-FEVER
503	THE ARIZONA CATTLE CO.,\nRange, San Francisco Mts
504	THE BEST PLACE\nFor Spectacles and Eye-Glasses.
505	THE BEST REMEDY EVER KNOWN
506	THE BEST SPY IN THE WORLD:\nIT'S THE POWERFUL DICTOGRAPH
507	THE BIG ANNUAL\nAUGUST FUR SALE\nContinues the Balance of the Week\n25% to 33 1/3 %\nREDUCTIONS ON CHOICE\nFurs and Fur Coats
508	THE BLACKSTONE SCHOOL FOR GIRLS
509	THE CENTURY DICTIONARY\nAND CYCLOPEDIA
510	THE CHESS GAME BY WIRELESS\nHONOLULU vs. HILO
511	THE DEVIL WAGON FORGOT ITS CUE
512	THE DUPLEX \nCORSET \nADJUSTABLE\nOVER THE HIP\nAND WILL\nFIT ANY FORM\ninstantly, giving\nPerfect Ease and Contour.
513	THE EAST ROOM, WHITE HOUSE
514	THE EXPERT DENTISTS
515	THE GRAFTERS - Great sport, but rotten for business.
516	THE GREAT NEW ENGLAND REMEDY!\nDR. J. W. POLAND'S\nWHITE PINE COMPOUND
517	THE HARVEST MOON SHONE O'ER THE\nCASTLE TOWERS
518	THE IMAGINARY WAR POET.
519	THE LARGEST BALLOON IN THE WORLD.
520	THE LARGEST PIECE OF\nGOOD TOBACCO EVER SOLD FOR\n10 CENTS.
521	THE LETTER IN THE GLASS
522	THE LOCOMOBILE has been \nmanufactured for eleven years. It\nhas been developed to its present per-\nfection through eleven years specializ-\ning in the Locomobile plant.
523	THE MONUMENT WHEN COMPLETED.
524	THE NEW COLLOSUS OF ROADS
525	THE NEW DEPARTURE DRUMS
526	THE NEW POSTOFFICE BUILDING.
527	THE NEW SHOE\nFOR WOMEN
528	THE NEW concrete Columbia bridge of the Philadelphia and Reading Railway Co. in Fairmount Park. The old \niron bridge, in use for thirty-two years, is being taken away, while the finishing touches are being put to the new \nstructure.
529	THE Newlyweds and their kid\nand everybody else eat\nNadja Caramel Chocolates\nand Pin Money Gum Drops
530	THE OBJECT OF A SUFFRAGETTE PLOT.\nLLoyd George, the British Chancellor of the Exchequer, and Mrs.\nLloyd George
531	THE ONLY WAY...
532	THE POLYANNA\nCHOCOLATE SHOP
533	THE SEED BUSINESS\nNow is booming. How is  your stock? Write for our special catalogue for the trade.
534	THE SETTING SUN
535	THE SINGER\nSEWING MACHINE
536	THE SPRING MARATHON.
537	THE SUCCESS COMPANY\nUNIVERSITY BUILDING, NEW YORK CITY\nTEN CENTS A COPY\nONE DOLLAR A YEAR
538	THE WEATHER REPORT.
539	THE WINNING SMILE
540	THE best things in life are the\ncommonest. Thar's plenty of\nfriendships - plenty of sunshine - \nplenty of landscape-an' yo' can get\nVELVET at any\ntobacco store.
541	THEIR NEW ROTARY HOOK LOCK-STITCH SEWING MACHINES
542	THINK THIS OVER\nWho gets the Money\nyou earn?
543	THIS TRIO WILL DISAPPEAR.
544	THIS WILL INTEREST\nYOU\nIf You Like Plants In\nYour House\nWe Took\na Chance\nAnd purchased an entire klin of fancy Jardinieres\nbefore ot was opened, and to say that we are giving\nyou a bargain is putting it mildly.
545	THOROUGHBRED\nShort-horned Cattle and Poland-Chine Hogs of all ages\nand both sexes for sale at low prices, to reduce stock.
546	THOSE IN NEED OF\nGood Work Horses\nWILL DO WELL TO CALL
547	TIME\nWill not seem to\ndrag, but will speed by\nif you read an interesting\nbit of CO-OP fiction.
548	TIME TABLE.
549	TOMB STONES.\nMARBLE WORKS.
550	TOYS!
551	TROUSERS
552	Teeth Extracted Absolutely Without Pain.
553	Th' O. K. Pianner Store is\nservin' coffee with its rolls.\nA Christmas the seldom binds.
554	That Lame Back Means\nKidney Disease
555	That Light is Wonderful
556	The\nBoxers\nIn China will find out that per-\nhaps the foreign powers are well\nup in boxing too.
557	The\nCoward\nShoe
558	The\nPackard\nPiano
559	The "Majestic" - \nwith electric starter and lights; full \nelliptic springs and 10-inch upholstery \n\nUtmost convenience and riding ease
560	The American Popular Dictionary
561	The BROWN PIVOT AXLE RIDING Cultivator
562	The Best and Cheapest Horse and Cattle\nMedicine in the World!
563	The Coal Miner\nCan Tell At Once
564	The Comfort in Reading on the\nPorch these Warm Evenings
565	The Daily Movie Magazine\nTHE DAYS OF CHIVALRY ARE BACK ON THE SCREEN
566	The Drug Shop\nThe Home of the Kodak in Columbia
567	The Fine Solid Gold\nWatch for $28.
568	The Golf Girl
569	The Graduation Season is Approaching
570	The Locomobile\nAmerica's Top-Notch Car
571	The Moths and the Flame!
572	The Nerves of a Nation\nWestern Union wires serve the country as\nthe nerves do the human body. These\nwires are the nervous system of the coun-\ntry's business.\nWESTERN UNION\nService
573	The Ohio Valley Wagon Co.
574	The Only Exclusive Wholesale\nPoultry Dealer in Seattle
575	The Perfected Oxygenor King
576	The Queen of the Kitchen
577	The Radium Shoulder Brace
578	The Rugged Child\nis largely an\n"outdoor"\nproduct.
579	The Spring Hars Are Here.\nNot to have a New Hat, is to\nbe hopelessly behind the times.
580	The Studebaker\nWAGON\nmakes pleased customers\nwherever it goes
581	The Taft Steam Roller Has Just Passed
582	The Tribune\nBuilding
583	The Wonderful Growth\nof\nCalumet\nBaking\nPowder\nis due to its\nPerfect Quality\nand\nModerate Price\nUsed in Millions\nof Homes
584	The best concentrator table on the market.
585	The latest and best. Cleans \nthe hair and leaves it soft as\nsilk.
586	The most joyful\nof all the year, is\nnot, cannot, and\nwill not be com-\nplete unless you\nare a reader of \nEl Paso's leading\nDaily papier:::::\nTHE HERALD
587	The most snappy and dressy OXFORDS both in tan and black are to be found in\nthe largest variety at out store.
588	The nationally advertised Duntley Vacuum Sweeper.
589	The quality of the beef has much to\ndo with the success of the athlete.\nGet the right kind and victory is sure.\nGet it from us and failure is impos-\nsible.
590	There is Nothing More\nAppropriate than a.....\nMusical\nInstrument.
591	This Looks\nDangerous
592	This Picturesque Stucco Residence Overlooks\nthe Ocean at Neponsit, L. I., and is for Sale\nat Terms to Suit. All Improvements
593	This is the Top of the GENUINE\nPearl Top Lamp Chimney
594	This is the statue of Abraham Lincoln, erected in the courthouse square at Hodgenville, Ky...\nwhere a great Lincoln memorial has been erected.
595	This superb trotting stallion is a son\nof Domain P.
596	Times "Want Ads" for Business Opportunities
597	Times First to Print the New Plans of Automobile Race Course\nThe New Track Gives Public a View of Entire Race From Stand
598	To Let Large and Small\nOFFICES\nSingle or en Suite\nAPPLY FOR TERMS TO THE RENTING AGENT\nROOM 610
599	To cure Biliousness, Sick Headache, Consti-\npation, Malaria, Liver Complaints, take\nthe safe and certain remedy,\nSMITH'S\nBILE BEANS
600	Transfer AND City Bus Line.
601	Turkey Trotters and Tango Dancers
602	Type-Writers.
603	Undertakers and Embalmers
604	United States Gun Boat Mohawk.
605	Unlaundered Shirts!
606	VEGETABLES AND FRUITS\nSHOULD BE CANNED NOW
607	VERMIN EXTERMINATOR
608	VERMIN EXTERMINATOR.
609	VICTOR TABLE
610	VIEW BOMBING TESTS. The photograph shows deck of the\nU. S. S. Henderson and a navy blimp during the sinking of\nGerman submarines by bombs off the Virginia capes
611	VISIT THE\nPAN-AMERICAN EXPOSITION\nAND THE BUFFALO EAST\nLake Shore & Michigan Southern Ry.
612	VISITING FARMERS\nTake Home\na\nUniversity\nof\nMissouri\nCalendar
613	Vacation Footwear\nHere are the prices:\nJone's Special $1.00\nJone's Special $1.50\nJone's Special $2.00\nJone's Special $2.50\nJone's Special $3.00\nJone's Special $3.50\nJone's Special $5.00
614	Victor Talking\nMachines\nFor Christmas
615	Vision Examined.\nFlasses Properly\nFitted and Adjusted.
616	Vivian Marshall, above, taken in the act of leaping into the water.
617	WAIT FOR THE ORIGINAL AND ONLY 5 AND\nBLACKBIRDS.
618	WALKOVERS
619	WATERPROOF BOOTS\nBEAUTIFULLY\nPOLISHED\nWITHOUT LABOR.\nWOLFF'S ACME BLACKING
620	WAYS AND THINGS.\nIt's never too late to mend, they say.\nWhich is most always true.\nSometimes it's best to throw away.\nHovever, and buy new.
621	WE LEAD IN...\nTRIMMED HATS.\nANOTHER GREAT....\nSALE.......
622	WEST POINT CADETS DRILLING HARD\nIN PREPARATION FOR GRADUATION WEEK
623	WHAT YOUR\nTHUMB TELLS.
624	WHERE CZECHO-SLOVAKS CLAIM RIGHT OF INDEPENDENT GOVERNMENT
625	WHERE THE "MOVIE" PANIC TOOK PLACE.\nExterior of the theatre
626	WHITNER & SACREY\nUndertakers and Embalmers
627	WHY DON'T YOU HAVE IT COVERED WITH HAIT?\nIT CAN BE DONE.\nCranitonic Hair and Scalp Food\nWILL DO IT.
628	WHY NOT HAVE MUSIC\nWHEN YOU CAN BUY\nThe Latest Edison Phonograph For\n&7.50
629	WHY YOU SHOULD CARRY AN ACCOUNT WITH\nThe Globe National Bank
630	WILL buy this natty pair of\nstrop sandals. This is one\nof the new patterns that is making\na hit. Black or tan with cranenete\ntop short vamp and two inch heel.
631	WILLIAM R. GRAHAM,\nDemocratic Candidate for State Senate From\nTazewell, Russell, Buchanan and\nDickenson Counties.
632	WILLS GRIFFIN,\nPractical Undertaker\nAND\nFuneral Director,\nMT. VERNON, KY.
633	WINCHESTER\nGolders' Headquarters\nFor Every Golfer
634	WISE HUNTERS
635	WOMAN'S\nDEVOTION \nTO HOME
636	WOMAN'S RELIEF
637	WOMEN OF FOOD\nCANNERIES AND\nWAGES OF DESPAIR\nWOMEN OF THE CAN FACTORIES WHO TOIL LONG HOURS\nFOR PITIFUL PAY.
638	WOOD'S PATENT SWING CHURN.\nNot a Step, But a Leap in Advance of All Other Churns.
639	WORKMEN REMOVING the torch of Liberty from the statue on South Penn Square.
640	WRECKED S-5 AND RESCUE SHIP
641	WRIGHT'S CELERY\nTEA will give you a\nhealthy appetite, good\ndigestion and strong\nnerves.
642	WRIGLEY'S\n5c a package Beore the War\n5c a package During the War\nand\n5c a package NOW!\nThe Flavor Lasts\nSo Does the Price!
643	Wall\nBracket\nLamp,\nwith\nreflector,\n25c
644	Wall Street 1799\nBank of the Manhattan Company\nWall Street 1920\nEffective Today - the Consolidation of\nthe Bank of the Manhattan Company and the Merchants' Bank
645	Watches, Clocks, and Jewelry
646	Watson's Groceries\nare\nFamous for Quality
647	We Clean and Dye\nLADIES' AND GENTLEMEN'S CLOTHING.
648	We are offering an EXTRA PAIT OF PANTS FREE\nwith every suit purchased.
649	We hear your\nstenographer\ngot married\nAnd she was such a good girl, too!\nBut there are others - skilled, intelligent, experienced\ngirls - not out of a job through inefficiency, but solely because\nof business conditions.
650	Western North Dakota's\nLeading Photographer.
651	What Was This\nWoman?
652	What a \nHart Schaffner & Marx\novercoat gives you\n\nThe best style, long wear,\nall-wool quality, greatest\neconomy, satisfaction - \nor money back
653	What's become of the prejudice\nagainst automobiles because\nthey frightened the horses
654	When Others Fail\nDR. H. J. WHITTIER\nCURES\nNERVOUS DEBILITY,\nLOST MANHOOD,\nVARICOCELE,\nQUICKNESS,\nEMISSIONS,\nSTUNTED PARTS.
655	When the\nchildren\ncome home\nfrom\nschool
656	When you want GOOD SHOES\nfor any purpose - for men, women \nor children - come and see us.\nOur prices always loss. Best\nstandard makes.
657	White Duck\nSchool Shoes
658	Why Newspaper Advertising\nIs Particulary Valuable
659	Will you sign this cablegram?\nTo the american army in France!\n"Everything is all right"
660	Willie\nOttegary's\nFriend
661	Women's and Misses'\nSample Suit and Coat Shop
662	Wood-working\nMACHINERY
663	Woodbury's Facial Soap
664	World's Biggest Gun That Guard N. Y.
665	YOU\nMEN\nwho have trouble in get-\nting just what you want\nin shoes, this store of-\nfers superior shoes, in-\ntelligent service and ex-\npert advice.
666	YOU HAVE NO CAUSE FOR WORRY\nIf you are well insured and your house\nburns down.
667	YOU can now secure The Velvet Kind \nPure Ice Cream - the kind that has\ncaptured the fancy of the people\nin the South and East. This is the\nice cream more delicious - more wholesome\nthan any that ever tickled your plate.
668	You Can Afford\nElectric Light\nWith Mazda Lamps the Cost Is\nCut in Half.\nUse electric light and\nyour wall and ceiling dec-\norations will last longer.
669	You Can Now Buy Wanamaker\nFurniture for Any Room in the House\nat Half Price
670	You Should Select\n\nCountry\nClub\n\nThe Beer \nof Recognized\nQuality
671	You'll Hit It Right
672	ZOOLOGICAL PARK APES AT A TABLE EATING A CHRISTMAS DINNER AS GUESTS OF THE SOCIETY.\nDISPLAYING FOR THE MOST PART EXCELLENT MANNERS.
673	the Lamp Oil that\nSaves Eyes
674	the ONLY PER-\nFECT REMEDY to act gently yet\npromptly on the\nKIDNEYS, LIVER AND BOWELS\nAnd To\nCleanse the System Effectually
675	the Smith\npremier\ntypewriter
